image_id,split,label,label_id,source_dataset,source_version,source_original_split,source_original_label,source_project_relative_path,source_dataset_relative_path,selected_relative_path,source_sha256,copied_sha256,selection_rank,file_size_bytes,width,height,mode,format
cifake_v3_train_real_0192,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0088 (4).jpg,train/REAL/0088 (4).jpg,data/raw/prototype/real/cifake_v3_train_real_0192.jpg,a5a753643fab2e59faed130e0aa5b5418770c90c94703c4752eac295226b5ee8,a5a753643fab2e59faed130e0aa5b5418770c90c94703c4752eac295226b5ee8,0101a79f00eba7d4d5fd0d85d34f4da916c5fe82cd53795e93d755f8212d507f,913,32,32,RGB,JPEG
cifake_v3_train_real_0193,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/2619 (6).jpg,train/REAL/2619 (6).jpg,data/raw/prototype/real/cifake_v3_train_real_0193.jpg,9a45e1a5433db776ae6ace99e8ccdd82e656ccd5715f6b705a738959a9707b58,9a45e1a5433db776ae6ace99e8ccdd82e656ccd5715f6b705a738959a9707b58,0102a70bdc98dbb20f487627ebba7e2dec97c9686160545797fae001d8afff59,971,32,32,RGB,JPEG
cifake_v3_train_real_0194,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/2206 (7).jpg,train/REAL/2206 (7).jpg,data/raw/prototype/real/cifake_v3_train_real_0194.jpg,03db8853322cda362789be2ad96f323d51b654ad7fd263b69896f8a93f445060,03db8853322cda362789be2ad96f323d51b654ad7fd263b69896f8a93f445060,0104bee0b6cee6a3affcf0d25c58a94de7db553c53886dbf906a5c9285e87061,952,32,32,RGB,JPEG
cifake_v3_train_real_0195,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/1644 (2).jpg,train/REAL/1644 (2).jpg,data/raw/prototype/real/cifake_v3_train_real_0195.jpg,ace7eaac2789c120385fceecc69f82782c57bda9be4751354897cd6e5073618e,ace7eaac2789c120385fceecc69f82782c57bda9be4751354897cd6e5073618e,01062e176a67aa58c5fd1ff30cf88aad31c7722220f66a398ab9e42698952c50,944,32,32,RGB,JPEG
cifake_v3_train_real_0196,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/3560 (2).jpg,train/REAL/3560 (2).jpg,data/raw/prototype/real/cifake_v3_train_real_0196.jpg,1d0720f20870364b427bcd7e0a7ae8f6bc7b7d70e5bf259decd108121439351d,1d0720f20870364b427bcd7e0a7ae8f6bc7b7d70e5bf259decd108121439351d,01091d83d78975c8ab94a61d5bd5c4bfde353755d3023696813237cb620bb3f7,966,32,32,RGB,JPEG
cifake_v3_train_real_0197,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0161 (8).jpg,train/REAL/0161 (8).jpg,data/raw/prototype/real/cifake_v3_train_real_0197.jpg,9aed9c15aac1be46452d87a8f01c8a326ddf6a129a262ccd60ee7efa85466206,9aed9c15aac1be46452d87a8f01c8a326ddf6a129a262ccd60ee7efa85466206,010958478daa0c7045789a98bfadb97e9c8a21d94aff6d86ccb56434892e76d8,1033,32,32,RGB,JPEG
cifake_v3_train_real_0198,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/2374 (6).jpg,train/REAL/2374 (6).jpg,data/raw/prototype/real/cifake_v3_train_real_0198.jpg,58689b0e11cf5de186432d85b79d3aa53bc3be7cd0dbfaa9713835ccc8b9fa33,58689b0e11cf5de186432d85b79d3aa53bc3be7cd0dbfaa9713835ccc8b9fa33,0109e257dd7babea465cd5652c57ab6d27f77193249da085d6c4dbb3895dd85e,925,32,32,RGB,JPEG
cifake_v3_train_real_0199,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/3448.jpg,train/REAL/3448.jpg,data/raw/prototype/real/cifake_v3_train_real_0199.jpg,739301c3a09af4ec70a6929c927038484974ffb5cfd21cdb2f60e8a1fd799f61,739301c3a09af4ec70a6929c927038484974ffb5cfd21cdb2f60e8a1fd799f61,010a159567cb0ec36fc662f2b6e9ac7dfa8606699430af40d7c04c3a2b3642ae,919,32,32,RGB,JPEG
cifake_v3_train_real_0200,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/1757 (3).jpg,train/REAL/1757 (3).jpg,data/raw/prototype/real/cifake_v3_train_real_0200.jpg,a5094b9dcc49170880414cee501e4e462e29f2ea020e452b0e32d3daf120f5f4,a5094b9dcc49170880414cee501e4e462e29f2ea020e452b0e32d3daf120f5f4,010a48d1287f9bffee1ff76a0192d475c127af17026b535ae45fd718e6696107,933,32,32,RGB,JPEG
cifake_v3_train_real_0201,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/4171 (6).jpg,train/REAL/4171 (6).jpg,data/raw/prototype/real/cifake_v3_train_real_0201.jpg,f56d5a5d09a8e34ae1efcb75e694bf382e792dfa48d1e734535fc2f96fa7fc3c,f56d5a5d09a8e34ae1efcb75e694bf382e792dfa48d1e734535fc2f96fa7fc3c,010c53265fd84d0d1fb9150065e0810d42cc9d0ccb05e4c6ce3b8079d212fef6,970,32,32,RGB,JPEG
cifake_v3_train_real_0202,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/2577 (4).jpg,train/REAL/2577 (4).jpg,data/raw/prototype/real/cifake_v3_train_real_0202.jpg,f88c738d064dbe09be88d8601698906161d97f4e79770378849723e82e37fc12,f88c738d064dbe09be88d8601698906161d97f4e79770378849723e82e37fc12,010d21c2cd3fb90ae0eebc53ac1e2722498ee1a83e26df9e570f71cb4ae53483,887,32,32,RGB,JPEG
cifake_v3_train_real_0203,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/4521 (7).jpg,train/REAL/4521 (7).jpg,data/raw/prototype/real/cifake_v3_train_real_0203.jpg,f0ab0887845ab7bf4a5948e1f49b5136a61b36a79b84c2fdfbb919e114a362f5,f0ab0887845ab7bf4a5948e1f49b5136a61b36a79b84c2fdfbb919e114a362f5,011181a6499892878c25072bfae96a035f44b9d6c88e0d29053df8f7c95eeff3,893,32,32,RGB,JPEG
cifake_v3_train_real_0204,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0352 (9).jpg,train/REAL/0352 (9).jpg,data/raw/prototype/real/cifake_v3_train_real_0204.jpg,fbe394fb3235d692f72e2e07816ed21c1882bd6a35596b67e711b397d98ac1ae,fbe394fb3235d692f72e2e07816ed21c1882bd6a35596b67e711b397d98ac1ae,0111f93ee270c145a739b401e94f87a7d386f3f9f708da840eccdf81eae96fc6,929,32,32,RGB,JPEG
cifake_v3_train_real_0205,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0326 (10).jpg,train/REAL/0326 (10).jpg,data/raw/prototype/real/cifake_v3_train_real_0205.jpg,cc8b6bf9bc99c4e26e947691e067cd48b22b365928846931bec3ed3d92516947,cc8b6bf9bc99c4e26e947691e067cd48b22b365928846931bec3ed3d92516947,01126577b7df87f3272bff31e44923d2c97c046d8026403b0da19254dce6b304,1000,32,32,RGB,JPEG
cifake_v3_train_real_0206,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/4984 (3).jpg,train/REAL/4984 (3).jpg,data/raw/prototype/real/cifake_v3_train_real_0206.jpg,8a7bdb3847e96a7f606c60e6e1b03839f8ca0acafa5a19d917bcbde8f8e70531,8a7bdb3847e96a7f606c60e6e1b03839f8ca0acafa5a19d917bcbde8f8e70531,01140433df51c15e39c70ae88c8c7df648e150a327ccf62d3c3d06fc4d09d963,868,32,32,RGB,JPEG
cifake_v3_train_real_0207,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/1182 (8).jpg,train/REAL/1182 (8).jpg,data/raw/prototype/real/cifake_v3_train_real_0207.jpg,be93822af188cbe594ad5385fbe03b0db43310054c428e0949274d878a433428,be93822af188cbe594ad5385fbe03b0db43310054c428e0949274d878a433428,0114e0dc75ad8a5e1a6b9ef7d2dc6fc0e819cdbd6983796b6feea8c4a96e4905,931,32,32,RGB,JPEG
cifake_v3_train_real_0208,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/3308 (2).jpg,train/REAL/3308 (2).jpg,data/raw/prototype/real/cifake_v3_train_real_0208.jpg,865ae42ab2d08fa6034dc013dbc6107c04e1167416df5aa926dffdf0222faef5,865ae42ab2d08fa6034dc013dbc6107c04e1167416df5aa926dffdf0222faef5,0114f7f0c516e7a07d89b3cb2b50de9b178ffdab97002c3e90f4ad52477a877b,907,32,32,RGB,JPEG
cifake_v3_train_real_0209,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/4896 (2).jpg,train/REAL/4896 (2).jpg,data/raw/prototype/real/cifake_v3_train_real_0209.jpg,ca9ae4a17873b741806f660bb38efe260b3e37dfcb7eeb29739d7a3d7508b6b1,ca9ae4a17873b741806f660bb38efe260b3e37dfcb7eeb29739d7a3d7508b6b1,011630a1252151e086f210f18142264657bd30b5a3b996c1d423c73a694e2df6,942,32,32,RGB,JPEG
cifake_v3_train_real_0210,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/3944 (7).jpg,train/REAL/3944 (7).jpg,data/raw/prototype/real/cifake_v3_train_real_0210.jpg,30fd9c878145abb2f2aab35c65036ee44476a70f7140bfc2ff7a5a78f8420f3b,30fd9c878145abb2f2aab35c65036ee44476a70f7140bfc2ff7a5a78f8420f3b,0118336849b2a455a26a92fa23699733c5ea8d636bbae452f876ecdf0cfc5e84,935,32,32,RGB,JPEG
cifake_v3_train_real_0211,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/4317 (7).jpg,train/REAL/4317 (7).jpg,data/raw/prototype/real/cifake_v3_train_real_0211.jpg,9edd916f3f7b003b45477047cec58e67e6a0e9d551fd316464984d375d227cf1,9edd916f3f7b003b45477047cec58e67e6a0e9d551fd316464984d375d227cf1,0118cc01e4f2044201f86eb6151cac5c216f21a6518323b8209d1a31bbedbffc,886,32,32,RGB,JPEG
cifake_v3_train_real_0212,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0102 (2).jpg,train/REAL/0102 (2).jpg,data/raw/prototype/real/cifake_v3_train_real_0212.jpg,350a885fe812bd4f274c432e12822c85c10d4ab5fb2f13cb0f7383a45b74ff2c,350a885fe812bd4f274c432e12822c85c10d4ab5fb2f13cb0f7383a45b74ff2c,011a3c31088523d6eb631d8e86a06703da6a86250fab290741afcf77eca88645,986,32,32,RGB,JPEG
cifake_v3_train_real_0213,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/1184 (2).jpg,train/REAL/1184 (2).jpg,data/raw/prototype/real/cifake_v3_train_real_0213.jpg,788bd19f15132011797eb06fb41b195bc36f9fe1d11e02a21c55ae0281777946,788bd19f15132011797eb06fb41b195bc36f9fe1d11e02a21c55ae0281777946,011a61c94e76ffdb493fa43e1d31689684cb0dcaded9f9c5142df9ba6515e5c9,883,32,32,RGB,JPEG
cifake_v3_train_real_0214,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/1210 (6).jpg,train/REAL/1210 (6).jpg,data/raw/prototype/real/cifake_v3_train_real_0214.jpg,dceb094e057258cc12f1bbbad528a2c41fb0ba0632fa78917ea201ee0a955ce0,dceb094e057258cc12f1bbbad528a2c41fb0ba0632fa78917ea201ee0a955ce0,011ae27c28b8cd73a8215db51fe58c3212ea80955f30aaae9a0d74d52ebeba1b,931,32,32,RGB,JPEG
cifake_v3_train_real_0215,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/4491 (5).jpg,train/REAL/4491 (5).jpg,data/raw/prototype/real/cifake_v3_train_real_0215.jpg,ef2b63c41ef929a479812527d721eebb694dcd561958ec3679985fccbdcd5012,ef2b63c41ef929a479812527d721eebb694dcd561958ec3679985fccbdcd5012,011b9428c9e61604837180f7ebe1c20f4c61f0894d38373d867e6598bfb4d845,906,32,32,RGB,JPEG
cifake_v3_train_real_0216,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0726 (10).jpg,train/REAL/0726 (10).jpg,data/raw/prototype/real/cifake_v3_train_real_0216.jpg,05823264c9f9a238293b8b577024e08d9bc46b69a35dcdebb70f785bae1c69a1,05823264c9f9a238293b8b577024e08d9bc46b69a35dcdebb70f785bae1c69a1,011be63e6a66c9648bd0efd68d334b64b1a5a5f4b3a2439c4592cb01adcaf8d5,1052,32,32,RGB,JPEG
cifake_v3_train_real_0217,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/3917 (7).jpg,train/REAL/3917 (7).jpg,data/raw/prototype/real/cifake_v3_train_real_0217.jpg,349049ad7fef463d9bd2f8a19c19d36a5629b055bdc7a7a4653c12f670a2d513,349049ad7fef463d9bd2f8a19c19d36a5629b055bdc7a7a4653c12f670a2d513,011c3e160930d7a95255aff62e4565fcea70a2813865ef8add2a270afe300b67,934,32,32,RGB,JPEG
cifake_v3_train_real_0218,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/1411 (2).jpg,train/REAL/1411 (2).jpg,data/raw/prototype/real/cifake_v3_train_real_0218.jpg,0e9c23d889e8996c648fcfd63fc6d63591518ca8e6fec9aff03d71d3571d35b0,0e9c23d889e8996c648fcfd63fc6d63591518ca8e6fec9aff03d71d3571d35b0,011c6017f90a3df7c57901186b0f4899986093284d59fbe95f7124a800b103e6,962,32,32,RGB,JPEG
cifake_v3_train_real_0219,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0627 (5).jpg,train/REAL/0627 (5).jpg,data/raw/prototype/real/cifake_v3_train_real_0219.jpg,35c5593ef1c84b2c7b0c9aa188c19ea1802d415a8e44f6cec056bcfd28485d4d,35c5593ef1c84b2c7b0c9aa188c19ea1802d415a8e44f6cec056bcfd28485d4d,0121ef67dd26b7ac9735476e5c7c5b0e56ac0237a3f412dfc97895df050a774d,822,32,32,RGB,JPEG
cifake_v3_train_real_0220,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/3425 (10).jpg,train/REAL/3425 (10).jpg,data/raw/prototype/real/cifake_v3_train_real_0220.jpg,2b38ff0fd3ddee62d7187149ed842e5e0bd9025faadc815ba9e580982db0818f,2b38ff0fd3ddee62d7187149ed842e5e0bd9025faadc815ba9e580982db0818f,012214aae52bbf54736978e654c41291d8a2b38f14b94fed90213906b2c5a665,1002,32,32,RGB,JPEG
cifake_v3_train_real_0221,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/4029 (2).jpg,train/REAL/4029 (2).jpg,data/raw/prototype/real/cifake_v3_train_real_0221.jpg,d7024146212173820298e97f4b088cbd62ce1d0266d58acacaf60e300ce5da39,d7024146212173820298e97f4b088cbd62ce1d0266d58acacaf60e300ce5da39,01224a7a974711d3beb6eae044c4e2481e732e48c36e31c094aa228a67f8ac6f,919,32,32,RGB,JPEG
cifake_v3_train_real_0222,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/1420.jpg,train/REAL/1420.jpg,data/raw/prototype/real/cifake_v3_train_real_0222.jpg,0dbd582711ebec8d82192902e97de1ac55ae8790d9291c27c61b6c03542e4f0b,0dbd582711ebec8d82192902e97de1ac55ae8790d9291c27c61b6c03542e4f0b,0122871c30d9cdbf4d096a682a7c29d40f1f52166b4b63a2c28d4bb37529917a,839,32,32,RGB,JPEG
cifake_v3_train_real_0223,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0065 (7).jpg,train/REAL/0065 (7).jpg,data/raw/prototype/real/cifake_v3_train_real_0223.jpg,b8beab3949e888ee315ab23df97e3198d91cecca00d91e10dededc5f5ee85f2c,b8beab3949e888ee315ab23df97e3198d91cecca00d91e10dededc5f5ee85f2c,0124e1bfe456ac8e3f6395c7d148e687b8d0d1fec92bc437943bf97319b49bf0,850,32,32,RGB,JPEG
cifake_v3_train_real_0224,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0036 (9).jpg,train/REAL/0036 (9).jpg,data/raw/prototype/real/cifake_v3_train_real_0224.jpg,d3fcd21a39061058f5f6a1387ec2a553774ea5fedf5bd80879dee246b3a7dc9a,d3fcd21a39061058f5f6a1387ec2a553774ea5fedf5bd80879dee246b3a7dc9a,0125d03a1450d3aad527121a45832ec057d7efeda80b2df15a10d5dd8887b3ed,884,32,32,RGB,JPEG
cifake_v3_train_real_0225,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/3679 (6).jpg,train/REAL/3679 (6).jpg,data/raw/prototype/real/cifake_v3_train_real_0225.jpg,e46319afbe25e3387cca4ee1b42bccb91bfac589581b8605e2a84d1830a50483,e46319afbe25e3387cca4ee1b42bccb91bfac589581b8605e2a84d1830a50483,012b0423a66a789b34e0b3902f1681d17311ec8d374d6a10667ef343212f1c45,871,32,32,RGB,JPEG
cifake_v3_train_real_0226,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/3312 (7).jpg,train/REAL/3312 (7).jpg,data/raw/prototype/real/cifake_v3_train_real_0226.jpg,84559c28806016d089dac148ea5b60bd33acf61f427685c5f31246aab524810f,84559c28806016d089dac148ea5b60bd33acf61f427685c5f31246aab524810f,012c633aa510d0029a13bff3440e60d96441e378a0dd5b8baef349e1205cda57,919,32,32,RGB,JPEG
cifake_v3_train_real_0227,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/3029 (5).jpg,train/REAL/3029 (5).jpg,data/raw/prototype/real/cifake_v3_train_real_0227.jpg,692cd07b65f3bfae67da85a6eb7f70d959224dba40a6b67d2df5178301abf68a,692cd07b65f3bfae67da85a6eb7f70d959224dba40a6b67d2df5178301abf68a,012d01d6e7a680c948999fc956c546373b8c1e3aae3ea2aa086eee9fc5435c35,916,32,32,RGB,JPEG
cifake_v3_train_real_0228,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0884 (4).jpg,train/REAL/0884 (4).jpg,data/raw/prototype/real/cifake_v3_train_real_0228.jpg,443bc52a2b1b5ba22ffa79c8ac4c419ec76ffcb3192ff1b4917ea5345a29c358,443bc52a2b1b5ba22ffa79c8ac4c419ec76ffcb3192ff1b4917ea5345a29c358,012da72e489879d426419f6c9bed951be0ee07824bc5beeb14ba98071e191a29,928,32,32,RGB,JPEG
cifake_v3_train_real_0229,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0525 (6).jpg,train/REAL/0525 (6).jpg,data/raw/prototype/real/cifake_v3_train_real_0229.jpg,2521e6baf72e0a573221bfadc88c9c8c49037fc0e3f45a1cac57ceb857739ec7,2521e6baf72e0a573221bfadc88c9c8c49037fc0e3f45a1cac57ceb857739ec7,012e230c2e9f721327a1632f7191eb13984e77676a67dadac4150c0daacb8519,863,32,32,RGB,JPEG
cifake_v3_train_real_0230,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/1073 (8).jpg,train/REAL/1073 (8).jpg,data/raw/prototype/real/cifake_v3_train_real_0230.jpg,6396c1eaf2b9a22c7522721954a46aa052a9fc233aca1b9db17e91352fa976cf,6396c1eaf2b9a22c7522721954a46aa052a9fc233aca1b9db17e91352fa976cf,0130c17ce3c3d5f71421e7bc6779f7b2bd69cc733ec8d4f762c9a03fe0968976,991,32,32,RGB,JPEG
cifake_v3_train_real_0231,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/4256 (10).jpg,train/REAL/4256 (10).jpg,data/raw/prototype/real/cifake_v3_train_real_0231.jpg,29ea6949646477ea559ecfec8d5b29e10f859ee34f07dcd9ec3e27e8be143a36,29ea6949646477ea559ecfec8d5b29e10f859ee34f07dcd9ec3e27e8be143a36,013354af7bd5e3740e3983f6f3e4a04360b6ac17ade0842414bfbde719601c7c,918,32,32,RGB,JPEG
cifake_v3_train_real_0232,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/2075 (3).jpg,train/REAL/2075 (3).jpg,data/raw/prototype/real/cifake_v3_train_real_0232.jpg,4267e32227bdaded96d39af07d81c7170d79ee1d4d8755e4c42609300336d673,4267e32227bdaded96d39af07d81c7170d79ee1d4d8755e4c42609300336d673,013871b742ca72d083513387712d403965b27ba0bc7b8a2bad97691a93fa7b49,896,32,32,RGB,JPEG
cifake_v3_train_real_0233,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/2449.jpg,train/REAL/2449.jpg,data/raw/prototype/real/cifake_v3_train_real_0233.jpg,ef3e40c0c2446545b5d199385672f1df0e89b68067ada7a78c490cbcd5593501,ef3e40c0c2446545b5d199385672f1df0e89b68067ada7a78c490cbcd5593501,0139b103f3a6ff8d7b20f10c850bbb028f24058fb29bc25cec2798d5120483bd,864,32,32,RGB,JPEG
cifake_v3_train_real_0234,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0885.jpg,train/REAL/0885.jpg,data/raw/prototype/real/cifake_v3_train_real_0234.jpg,eaa599226dbe5508da5f8e34b8fcc49b476b0f80d54693040c95405deb11cbd2,eaa599226dbe5508da5f8e34b8fcc49b476b0f80d54693040c95405deb11cbd2,013ab46b802a648ba19a3b77f2de7d84ef45676f315221a1b1325cad3cbb0d2b,922,32,32,RGB,JPEG
cifake_v3_train_real_0235,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0527 (6).jpg,train/REAL/0527 (6).jpg,data/raw/prototype/real/cifake_v3_train_real_0235.jpg,e762ed23a39f20d5253bbaf91c4fa9d68e770eb6461ad973a1116b77bc15b888,e762ed23a39f20d5253bbaf91c4fa9d68e770eb6461ad973a1116b77bc15b888,013e354a901f20f84541556ee09124dad2a470cdb65038e2968b22d5294e7e57,953,32,32,RGB,JPEG
cifake_v3_train_real_0236,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0243 (5).jpg,train/REAL/0243 (5).jpg,data/raw/prototype/real/cifake_v3_train_real_0236.jpg,e17a7c7d3f495cb9620a3ba12bdec1a6c2ec1e5721f9704978d5b1bb9fbfedc7,e17a7c7d3f495cb9620a3ba12bdec1a6c2ec1e5721f9704978d5b1bb9fbfedc7,01410e0786ef3350ac8142f8f1ca322d89ca2a8107187f1eb75256de5f49350f,989,32,32,RGB,JPEG
cifake_v3_train_real_0237,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/4041 (10).jpg,train/REAL/4041 (10).jpg,data/raw/prototype/real/cifake_v3_train_real_0237.jpg,045ede95fb6058db1ea260c848137fdcc7379d770df86b04ce4a1e6b37979b9f,045ede95fb6058db1ea260c848137fdcc7379d770df86b04ce4a1e6b37979b9f,014129036ca82a9699963c1aa3bd85f984405930ac9bb00bc144db0c31f25618,921,32,32,RGB,JPEG
cifake_v3_train_real_0238,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/4867 (9).jpg,train/REAL/4867 (9).jpg,data/raw/prototype/real/cifake_v3_train_real_0238.jpg,7e842b701d3543ed86fb90840e89f414e377a8be425ca9005b5c265bb80c7416,7e842b701d3543ed86fb90840e89f414e377a8be425ca9005b5c265bb80c7416,0141ac9c754f8dd0f942fe1cf6fcb2083d6e33b1696d914cf885d925cfeae573,857,32,32,RGB,JPEG
cifake_v3_train_real_0239,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/2704 (2).jpg,train/REAL/2704 (2).jpg,data/raw/prototype/real/cifake_v3_train_real_0239.jpg,4e7522a9ab260996fa250423ab5196823591d1a20385e154c112ef91de90b687,4e7522a9ab260996fa250423ab5196823591d1a20385e154c112ef91de90b687,014207003b4f3e01fcc7b63cada8afdfafb7140d89445cd50236fdc2655bbce7,937,32,32,RGB,JPEG
cifake_v3_train_real_0240,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/3836 (6).jpg,train/REAL/3836 (6).jpg,data/raw/prototype/real/cifake_v3_train_real_0240.jpg,73ccf49c75b4fb9d1aa6d3f628c3d85ae3f7561a877a21adcc051aa3ac1b06ec,73ccf49c75b4fb9d1aa6d3f628c3d85ae3f7561a877a21adcc051aa3ac1b06ec,0144aa5bcb86e9342a3bbfd32eabfbe95688442681b8fdc92f283d0e3cd06004,985,32,32,RGB,JPEG
cifake_v3_train_real_0241,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/1484 (6).jpg,train/REAL/1484 (6).jpg,data/raw/prototype/real/cifake_v3_train_real_0241.jpg,762151ec3432741cfcf5fdc068bd17ce87ba395e6b2859717989f09355fa15de,762151ec3432741cfcf5fdc068bd17ce87ba395e6b2859717989f09355fa15de,01460a7bb9b12affee2e02bcfd01e9c67f32268a3308aa9cc99c1f6087ebb29c,949,32,32,RGB,JPEG
cifake_v3_train_real_0242,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/2986 (2).jpg,train/REAL/2986 (2).jpg,data/raw/prototype/real/cifake_v3_train_real_0242.jpg,6dde315517ba20dd3392f227c0b0357946d3117445603b6839f1ce07fd6c06b8,6dde315517ba20dd3392f227c0b0357946d3117445603b6839f1ce07fd6c06b8,0149b2da52daebd3eb6c22ba1463b813a51b90178d24e8ba9022f27193109bcb,833,32,32,RGB,JPEG
cifake_v3_train_real_0243,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0949 (6).jpg,train/REAL/0949 (6).jpg,data/raw/prototype/real/cifake_v3_train_real_0243.jpg,1426db96a8f76f871d2b2be717ab5fff701fce4cc159ef7daa8c075960fca80d,1426db96a8f76f871d2b2be717ab5fff701fce4cc159ef7daa8c075960fca80d,014b01fd747db8a7810654072b81f888bfb1c886c401719c38eaf0910f657546,872,32,32,RGB,JPEG
cifake_v3_train_real_0244,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0210 (7).jpg,train/REAL/0210 (7).jpg,data/raw/prototype/real/cifake_v3_train_real_0244.jpg,36f0d688b4d654526fd88f8cdb98d2e0aa64e97b827f75c30c0f0f85dfc00760,36f0d688b4d654526fd88f8cdb98d2e0aa64e97b827f75c30c0f0f85dfc00760,014bf79336e1dcf32270c30a9583031a81c762f2633ec73d363eddc9249b19f2,996,32,32,RGB,JPEG
cifake_v3_train_real_0245,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/3509 (3).jpg,train/REAL/3509 (3).jpg,data/raw/prototype/real/cifake_v3_train_real_0245.jpg,e078cd08b6233eb0caf84ef98a1b88cb4d095b8ef6b38a8f8ec544edfd435a10,e078cd08b6233eb0caf84ef98a1b88cb4d095b8ef6b38a8f8ec544edfd435a10,014cbcf227a0f339fcdbaabfdbe61404c8d696c58635490b1ad1fb05edfee557,834,32,32,RGB,JPEG
cifake_v3_train_real_0246,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/3807.jpg,train/REAL/3807.jpg,data/raw/prototype/real/cifake_v3_train_real_0246.jpg,af084a1be12656ca1de728749de010d4a315ccfb67e4c07461d4e1f0227a7157,af084a1be12656ca1de728749de010d4a315ccfb67e4c07461d4e1f0227a7157,014e5a6e7355f41c4ec3a66ced54c311996c8349ef8c43d19b275a54b669e699,858,32,32,RGB,JPEG
